Id,"Label=p90,Stat=p90,Period=OneHour,MetricType=Timer,GroupUnit=request,ValueUnit=microsecond,AggregationFunction=weightedAverage,AggregationPeriod=P1D"
Label,"p90"
Result,MetricData
Min,506457.1402408956
2014/04/29 20:58 PDT,541489.932383188
2014/04/30 20:58 PDT,827602.8630383689
2014/05/01 20:58 PDT,566072.5619793297
2014/05/02 20:58 PDT,524701.8260148568
2014/05/03 20:58 PDT,532835.578880858
2014/05/04 20:58 PDT,560088.4135648108
2014/05/05 20:58 PDT,546673.61077031
2014/05/06 20:58 PDT,543995.4232883125
2014/05/07 20:58 PDT,547725.383181661
2014/05/08 20:58 PDT,540213.8021877413
2014/05/09 20:58 PDT,525554.1778381921
2014/05/10 20:58 PDT,520365.87272824906
2014/05/11 20:58 PDT,553093.6871648349
2014/05/12 20:58 PDT,542379.8234213417
2014/05/13 20:58 PDT,541548.3596033611
2014/05/14 20:58 PDT,541112.7757134569
2014/05/15 20:58 PDT,535388.7638403275
2014/05/16 20:58 PDT,521318.90095054416
2014/05/17 20:58 PDT,530807.3207701414
2014/05/18 20:58 PDT,556547.0563915123
2014/05/19 20:58 PDT,556345.1891991559
2014/05/20 20:58 PDT,559796.5815122314
2014/05/21 20:58 PDT,545771.2884586985
2014/05/22 20:58 PDT,539700.3652228684
2014/05/23 20:58 PDT,531216.7790315511
2014/05/24 20:58 PDT,528893.3798358683
2014/05/25 20:58 PDT,552606.7509610521
2014/05/26 20:58 PDT,551739.3602711476
2014/05/27 20:58 PDT,559085.8761103573
2014/05/28 20:58 PDT,547395.5138951271
2014/05/29 20:58 PDT,543070.1557956777
2014/05/30 20:58 PDT,531493.0152520611
2014/05/31 20:58 PDT,541380.5007847127
2014/06/01 20:58 PDT,555234.9605878717
2014/06/02 20:58 PDT,554418.4647071075
2014/06/03 20:58 PDT,554284.6217259731
2014/06/04 20:58 PDT,550259.6038227434
2014/06/05 20:58 PDT,541399.2040782282
2014/06/06 20:58 PDT,526321.272378202
2014/06/07 20:58 PDT,532796.4076287529
2014/06/08 20:58 PDT,553575.3987379717
2014/06/09 20:58 PDT,553913.5247504165
2014/06/10 20:58 PDT,552189.5449978869
2014/06/11 20:58 PDT,530427.7818032731
2014/06/12 20:58 PDT,529119.0580813917
